track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Say It,Phantoms,0.0209,0.745,204693,0.8,0.000479,11,0.113,-5.606,0,0.0361,122.008,0.314
All This Time,Deorro,0.167,0.66,225160,0.857,0.0000136,2,0.119,-5.219,1,0.321,130.069,0.233
All You Need To Know (feat. Calle Lehmann),Gryffin,0.00699,0.53,238338,0.729,0,0,0.103,-6.019,1,0.0376,139.929,0.219
Acordeão,Tiësto,0.0457,0.552,131204,0.887,0.0207,1,0.0903,-3.812,1,0.147,125.229,0.783
My Friend,Yves V,0.0316,0.471,170000,0.911,0.00648,2,0.571,-4.372,0,0.0594,126.112,0.197
On & On,Alok,0.0233,0.747,147027,0.776,0.0000138,10,0.761,-5.898,0,0.0722,125.07,0.67
Juliet & Romeo,Martin Solveig,0.0416,0.712,204514,0.664,0.000104,11,0.0668,-8.026,1,0.0345,122.014,0.781
All Around The World (La La La),R3HAB,0.479,0.733,147840,0.859,0.0645,9,0.105,-5.03,0,0.033,124.948,0.52
Are You Lonely (feat. ISÁK),Steve Aoki,0.0214,0.517,157333,0.793,0.00046,6,0.0892,-5.851,0,0.0367,90.06,0.176
No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,0.00339,0.675,200640,0.674,0.0000855,4,0.279,-6.329,1,0.0372,125.037,0.414
Close Your Eyes,Felix Jaehn,0.0663,0.818,160794,0.823,0.0000117,11,0.133,-3.563,0,0.2,128.136,0.52
Buzzing (with Nevve),Audien,0.128,0.639,225000,0.591,0.00000669,7,0.159,-3.905,0,0.0344,128.002,0.305
Never Be Alone (feat. Aloe Blacc),David Guetta,0.0202,0.535,178671,0.906,0.000715,6,0.0886,-4.699,0,0.0353,126.012,0.732
Roses - Imanbek Remix,SAINt JHN,0.0149,0.784,176219,0.721,0.00424,8,0.285,-5.457,1,0.0506,121.966,0.895
Insane,Ofenbach,0.409,0.809,142230,0.758,0.000544,4,0.166,-5.658,0,0.101,125.022,0.71
Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,0.0318,0.669,220205,0.793,0.0372,1,0.555,-6.16,1,0.0403,121.995,0.159
Only Want You - Sam Feldt Remix,Rita Ora,0.232,0.578,179151,0.786,0.000106,9,0.122,-4.665,1,0.13,105.945,0.347
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,0.0145,0.733,223533,0.839,0.000187,1,0.162,-2.84,0,0.0335,126.009,0.471
Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,0.0717,0.63,196475,0.726,0,0,0.108,-3.753,1,0.0978,122.055,0.499
South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,0.212,0.845,195924,0.766,0,2,0.111,-5.727,0,0.0658,114.054,0.782
Not Ok - Frank Walker Remix,Kygo,0.0337,0.679,183934,0.866,0,2,0.0688,-3.754,1,0.0566,121.927,0.441
Heaven (feat. Veronica),Dzeko,0.247,0.657,195000,0.882,0.00202,0,0.112,-3.565,0,0.0456,127.994,0.179
Sixteen - Don Diablo Remix,Ellie Goulding,0.429,0.493,193548,0.773,0.00000707,5,0.0807,-3.791,0,0.157,123.149,0.301
Don’t Give Up On Me Now (with Julie Bergan),R3HAB,0.091,0.687,127826,0.706,0,4,0.124,-5.357,1,0.0459,115.268,0.27
Brave,Don Diablo,0.169,0.654,184027,0.874,0.00000177,6,0.134,-3.885,1,0.0543,119.85,0.542
Let It Be Me,Steve Aoki,0.0797,0.661,224061,0.758,0,7,0.106,-5.299,1,0.0864,114.098,0.387
Carry On - Nicky Romero Remix,Kygo,0.175,0.447,175312,0.684,0,9,0.478,-4.721,0,0.09,125.655,0.437
Magnets (feat. Sophie Simmons),Sam Feldt,0.022,0.731,179016,0.802,0,5,0.059,-4.763,1,0.0623,121.991,0.434
Don't Give Up On Me,Andy Grammer,0.0511,0.489,190645,0.766,0.0000135,3,0.126,-5.84,1,0.0851,121.445,0.117
Found Love (feat. Lovespeake),MOTi,0.00166,0.6,157024,0.888,0,8,0.4,-4.612,1,0.13,126.056,0.641
These Are The Times (feat. JRM),Martin Garrix,0.0536,0.687,188656,0.707,0.0000929,4,0.16,-6.19,1,0.0328,127.033,0.607
Wherever You Go,Jonas Blue,0.0835,0.711,208947,0.724,0,7,0.0389,-4.809,1,0.106,104.048,0.478
Happy Now,Kygo,0.374,0.693,211362,0.575,0,9,0.252,-6.998,1,0.0801,117.999,0.492
Roots,Valerie Broussard,0.0643,0.683,184564,0.785,0.0000134,7,0.177,-4.879,1,0.037,122.997,0.581
Talk - Alle Farben Remix,Khalid,0.131,0.638,167990,0.818,0.0000178,9,0.107,-4.517,0,0.05,126.015,0.489
All The Lies - Toby Romeo Remix / Radio Edit,Alok,0.00908,0.707,163000,0.806,0,6,0.366,-4.777,1,0.175,119.972,0.634
High Hopes - Don Diablo Remix,Panic! At The Disco,0.0216,0.59,185714,0.888,0,5,0.487,-2.851,1,0.0765,126.094,0.288
Summer Air (feat. Trevor Guthrie),Hardwell,0.0942,0.632,201905,0.574,0,4,0.215,-8.584,1,0.053,125.989,0.557
Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,0.0693,0.703,183360,0.879,0,1,0.315,-4.514,0,0.177,124.972,0.542
Bruises - Steve Void Remix,Lewis Capaldi,0.241,0.79,212280,0.746,0,9,0.316,-5.96,1,0.0502,124.971,0.538
Insomnia - King Arthur Remix,Daya,0.0107,0.733,176098,0.718,0.0102,4,0.33,-7.149,0,0.0376,122.993,0.206
Don't Worry Bout Me - Rudimental Remix,Zara Larsson,0.0427,0.728,193137,0.848,0.00000449,5,0.118,-6.248,1,0.185,124.993,0.612
I Miss Myself - R3HAB Remix,NOTD,0.333,0.502,183341,0.78,0,0,0.72,-4.547,1,0.244,122.688,0.607
8 Letters - R3HAB Remix,Why Don't We,0.24,0.638,132233,0.708,0,1,0.311,-5.001,0,0.0421,103.16,0.582
You Deserve Better - Andrelli Remix,James Arthur,0.334,0.685,196493,0.712,0.0000011,6,0.047,-4.302,0,0.0894,114.989,0.483
Remember (with ZOHARA),Gryffin,0.102,0.62,221773,0.906,0.0206,11,0.183,-3.638,0,0.0627,123.047,0.398
REMEDY,Alesso,0.269,0.601,190295,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,0.483
Leave,Borgeous,0.169,0.762,193640,0.665,0,11,0.103,-6.92,0,0.0471,115.946,0.961
Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,Clean Bandit,0.0207,0.684,156168,0.95,0.00000125,1,0.105,-2.588,0,0.0809,125.974,0.436
I'm Not Sorry,Hardwell,0.117,0.65,186094,0.819,0,4,0.0772,-3.811,1,0.0551,128.09,0.351
Tequila - Robin Schulz Remix,Dan + Shay,0.229,0.448,170103,0.836,0,11,0.427,-6.495,1,0.0809,122.899,0.482
Happier - Frank Walker Remix,Marshmello,0.116,0.712,196571,0.646,0,5,0.123,-4.23,1,0.182,104.998,0.607
Sing It With Me - Embody Remix,JP Cooper,0.054,0.674,180571,0.854,0,5,0.379,-5.253,1,0.115,111.969,0.503
Thursday - Nicky Romero Remix,Jess Glynne,0.532,0.739,217804,0.622,0,11,0.0508,-5.382,0,0.0394,119.992,0.615
Better When You're Gone,David Guetta,0.0635,0.647,192402,0.795,0,1,0.188,-3.548,0,0.0372,127.992,0.409
Wish You Well,Sigala,0.128,0.669,205653,0.895,0,5,0.297,-3.787,0,0.0575,124.964,0.576
Only When It Rains,Frank Walker,0.219,0.792,169000,0.724,0,11,0.0911,-5.108,0,0.0362,109.984,0.429
Mad Love - Blinkie Remix,Mabel,0.354,0.706,200893,0.931,0.00000372,0,0.146,-3.053,0,0.0456,123.012,0.465
Sweet but Psycho - Morgan Page Dance Remix,Ava Max,0.0334,0.645,226875,0.795,0.0000105,1,0.089,-5.439,1,0.0343,127.959,0.424
Better Day (feat. Aloe Blacc),Young Bombs,0.073,0.662,191786,0.823,0,9,0.0833,-4.7,1,0.0971,118.958,0.435
Rescue Me (with BUNT.) - BUNT. Remix,OneRepublic,0.143,0.673,174545,0.885,0,11,0.184,-3.574,0,0.0569,121.082,0.704
Discovery,Syn Cole,0.0368,0.516,198750,0.857,0,0,0.264,-3.432,0,0.0463,127.949,0.448
With You - Frank Walker Remix,Tyler Shaw,0.0386,0.686,206875,0.613,0,2,0.251,-5.614,1,0.069,104.988,0.452
2 Hearts (feat. Gia Koka),Sam Feldt,0.264,0.503,186750,0.754,0.0000585,7,0.297,-3.634,1,0.0424,116.524,0.597
Love You Forever,Nicky Romero,0.00236,0.382,234609,0.698,0.0000524,6,0.108,-3.409,1,0.0374,127.816,0.151
Post Malone (feat. RANI),Sam Feldt,0.0771,0.59,174444,0.642,0,7,0.105,-3.87,1,0.122,107.356,0.651
Thorns,Faustix,0.031,0.708,186000,0.825,0,4,0.191,-3.117,1,0.0615,109.991,0.662
Shotgun (The Wild Remix),George Ezra,0.327,0.588,191650,0.757,0,5,0.323,-2.415,1,0.0716,122.813,0.836
True Colors (feat. Maya Avedis),XO Cupid,0.0796,0.636,184020,0.63,0,0,0.13,-6.396,1,0.0346,104.845,0.454
Crying In The Sun,Faustix,0.214,0.682,195947,0.786,0,11,0.12,-4.87,0,0.0477,91.042,0.664
Need You,Faustix,0.045,0.639,182161,0.705,0,7,0.425,-5.039,0,0.049,124.957,0.595
Sweet Dreams (Are Made of This),Winati,0.399,0.815,176773,0.647,0,9,0.0738,-7.162,0,0.218,125.95,0.182
Million Lights,Tungevaag & Raaban,0.0191,0.696,186667,0.907,0.0000123,0,0.124,-4.157,0,0.073,125.932,0.466
Dancing in the Moonlight,Jubël,0.27,0.659,164010,0.617,0,11,0.187,-5.862,0,0.0649,119.858,0.187
Heaven,Avicii,0.0715,0.592,277262,0.873,0.00982,9,0.142,-5.65,1,0.0275,122.011,0.516
Forever Young,John De Sohn,0.179,0.651,167912,0.617,0,8,0.113,-6.077,1,0.0309,121.977,0.591
eoh,Olympis,0.145,0.707,155520,0.585,0.00485,5,0.257,-11.024,1,0.0701,125.161,0.277
Nobody,Martin Jensen,0.269,0.673,211040,0.687,0,6,0.181,-5.295,0,0.0623,96.964,0.524
All Day And Night,Jax Jones,0.317,0.567,169467,0.765,0,1,0.14,-4.107,0,0.108,121.924,0.541
There's No Way (feat. Julia Michaels) - Alle Farben Remix,Lauv,0.0229,0.768,187301,0.83,0.000127,11,0.145,-4.983,0,0.036,126.007,0.444
Whenever (feat. Conor Maynard),Kris Kross Amsterdam,0.151,0.734,163636,0.765,0,7,0.231,-5.562,1,0.0621,109.989,0.518
All For Love,Tungevaag & Raaban,0.145,0.689,180485,0.901,0.0000103,7,0.459,-1.431,1,0.0678,125.115,0.651
Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,0.221,0.676,194618,0.582,0.00627,9,0.515,-7.58,1,0.128,124.012,0.447
One Touch,Jess Glynne,0.329,0.686,197876,0.693,0,0,0.136,-6.245,0,0.131,124.206,0.699
"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",Lauv,0.0106,0.763,178512,0.674,0.00000358,9,0.0321,-5.146,1,0.0378,105.027,0.759
Be Your Friend‬‬,Vigiland,0.0688,0.6,180820,0.754,0,0,0.151,-4.204,1,0.0488,128.044,0.641
Happier - Breathe Carolina Remix,Marshmello,0.00828,0.691,158095,0.924,0.0000038,0,0.402,-3.839,1,0.0577,125.983,0.34
Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,0.0717,0.63,196475,0.726,0,0,0.108,-3.753,1,0.0978,122.055,0.499
Just Got Paid,Sigala,0.0328,0.734,218480,0.921,0,6,0.197,-1.936,0,0.0863,120.056,0.654
No One - Jonas Blue Remix,Jess Glynne,0.0673,0.605,214641,0.854,0,11,0.54,-4.128,0,0.0488,124.024,0.165
Speechless (feat. Erika Sirola) - MOTi Remix,Robin Schulz,0.00959,0.609,181875,0.523,0.000155,1,0.15,-12.649,1,0.0796,127.977,0.342
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,0.0145,0.733,223533,0.839,0.000187,1,0.162,-2.84,0,0.0335,126.009,0.471
Darkside,Alan Walker,0.131,0.43,211680,0.606,0,4,0.173,-5.115,0,0.0431,169.988,0.123
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,0.179,0.661,163805,0.723,0.0000123,5,0.14,-6.976,0,0.0566,113.778,0.316
Body (feat. brando),Loud Luxury,0.0476,0.752,163216,0.764,0.0000944,1,0.0543,-4.399,1,0.038,121.958,0.582
Who's Got Your Love,Cheat Codes,0.00553,0.704,157000,0.888,0.0011,11,0.079,-2.872,1,0.0541,125.027,0.531
Never Go Back - Robin Schulz Remix,Dennis Lloyd,0.338,0.655,184653,0.713,0,9,0.0971,-6.293,0,0.0501,94.05,0.61
Pumped Up,Klingande,0.00719,0.732,177073,0.734,0.0000149,0,0.34,-6.423,1,0.107,123.033,0.643
California,Hot Shade,0.017,0.619,169157,0.735,0.00000178,7,0.347,-3.925,1,0.0445,119.981,0.668
Solo Dance,Martin Jensen,0.0485,0.746,174933,0.846,0,9,0.195,-2.432,1,0.048,114.955,0.403
Replay,Davai,0.415,0.776,202520,0.809,0,6,0.179,-5.726,0,0.069,100.071,0.582
Think About You - Galantis Remix,Kygo,0.0976,0.621,181040,0.898,0.0000108,10,0.404,-4.569,1,0.0401,124.018,0.332
Love No More,Loud Luxury,0.0216,0.767,168636,0.674,0.0000588,0,0.257,-6.246,1,0.0529,121.011,0.221
All Falls Down (feat. Juliander),Alan Walker,0.253,0.655,198880,0.672,0,1,0.312,-4.966,1,0.0581,98.005,0.675
Lonely Together (feat. Rita Ora),Avicii,0.143,0.638,181960,0.656,0.0000576,5,0.094,-5.299,1,0.0611,103.081,0.271
Remind Me to Forget,Kygo,0.158,0.689,217293,0.505,0,0,0.138,-6.389,1,0.0933,99.017,0.312
Next To Me,Axel Johansson,0.158,0.445,179500,0.597,0.00000221,8,0.128,-6.724,1,0.0575,175.903,0.263
Giant (with Rag'n'Bone Man),Calvin Harris,0.016,0.807,229184,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,0.606
Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,0.00576,0.684,216000,0.823,0.00000742,0,0.201,-4.881,1,0.0296,117.993,0.384
Hum With Me,John De Sohn,0.109,0.653,167871,0.708,0.0011,10,0.163,-5.385,1,0.0345,111.924,0.347
Without You (feat. Sandro Cavazza),Avicii,0.00163,0.662,181673,0.858,0,2,0.0456,-4.844,1,0.0428,133.993,0.295
Call On Me - Ryan Riback Remix,Starley,0.136,0.691,222000,0.821,0.000115,0,0.092,-4.527,1,0.0401,104.961,0.759
Sad (feat. Afrojack),Chico Rose,0.0421,0.717,161280,0.716,0.000467,3,0.0699,-5.485,0,0.0432,125.064,0.206
Stargazing,Kygo,0.152,0.677,236853,0.497,0,5,0.0911,-5.763,1,0.0809,99.137,0.419
Symphony (feat. Zara Larsson),Clean Bandit,0.239,0.715,212733,0.605,0.0000141,0,0.189,-5.128,0,0.0428,122.956,0.454
Stay Young,Mike Perry,0.0754,0.572,157005,0.713,0,5,0.226,-4.826,1,0.0406,89.996,0.559
More Than You Know,Axwell /\ Ingrosso,0.0323,0.645,203000,0.741,0,5,0.29,-4.989,0,0.0339,123.07,0.534
Why Boy,Steff da Campo,0.149,0.497,150005,0.924,0.251,11,0.267,-3.43,0,0.0434,120.018,0.283
The Nights,Avicii,0.0166,0.527,176658,0.835,0,6,0.249,-5.298,1,0.0433,125.983,0.654
Rich Love (with Seeb),OneRepublic,0.167,0.401,201257,0.872,0,1,0.362,-3.641,0,0.314,104.592,0.472
Mama,Jonas Blue,0.101,0.738,184134,0.794,0,11,0.0533,-4.118,0,0.0416,104.014,0.566
Feel Good,Felix Jaehn,0.121,0.702,166947,0.903,0.000123,4,0.168,-3.921,1,0.038,125.948,0.66
IDGAF - Hazers Remix,Dua Lipa,0.0958,0.814,240617,0.705,0.000133,7,0.0687,-4.734,1,0.0904,110.004,0.6
Breathe (feat. Ina Wroldsen),Jax Jones,0.0249,0.724,208107,0.733,0.000318,11,0.127,-5.539,0,0.0382,125.993,0.672
Rockstar,Ilkay Sencan,0.142,0.771,212280,0.826,0.03,11,0.145,-3.978,1,0.0604,100.012,0.185
Jackie Chan,Tiësto,0.374,0.747,215760,0.834,0,3,0.0586,-2.867,0,0.045,128.005,0.687
Moonlight,Gaullin,0.0529,0.813,173067,0.761,0.0119,10,0.337,-5.687,0,0.085,124.957,0.29
All I Wanna Do,Martin Jensen,0.148,0.728,194360,0.794,0,1,0.0688,-3.992,1,0.0635,112.071,0.523
Sweet but Psycho,Ava Max,0.0691,0.719,187436,0.704,0,1,0.166,-4.724,1,0.0476,133.002,0.628
Melody - ANGEMI Remix,Lost Frequencies,0.0112,0.564,209341,0.833,0,0,0.101,-3.964,1,0.0952,127.948,0.395
High On Life (feat. Bonn),Martin Garrix,0.0129,0.414,230762,0.486,0,6,0.111,-6.431,0,0.0311,128.038,0.368
So Am I,Ava Max,0.0737,0.682,183027,0.656,0,6,0.353,-4.67,1,0.0435,130.089,0.607
I Know You - Vigiland Remix,Craig David,0.0946,0.674,183345,0.471,0,9,0.22,-8.199,1,0.0719,127.963,0.219
Through To You,Lyente,0.0655,0.69,129238,0.689,0.00000145,2,0.136,-6.522,1,0.174,131.945,0.307
Burn Out (feat. Dewain Whitmore),Martin Garrix,0.0156,0.594,200322,0.722,0,4,0.0667,-5.751,0,0.0398,127.877,0.407
Penny,Dimitri Vangelis & Wyman,0.0224,0.468,199245,0.968,0.922,2,0.194,-4.083,1,0.0478,129.998,0.284
Wait For Me,Steve Brian,0.00987,0.465,217143,0.739,0.00000188,10,0.373,-7.786,1,0.0648,125.994,0.0652
bad guy,Billie Eilish,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,0.562
Daylight (Airbeat One Anthem 2018),Fluex,0.0728,0.631,191500,0.939,0.000187,7,0.319,-1.7,0,0.0398,128.048,0.353
Imagine,Rob Tirea,0.363,0.578,190698,0.776,0.00119,7,0.175,-2.698,0,0.0409,129.03,0.608
Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,0.00196,0.671,138750,0.91,0.0316,0,0.171,-3.621,1,0.1,128.036,0.413
Glitch,Martin Garrix,0.055,0.715,185161,0.792,0.0236,2,0.269,-6.4,0,0.0325,128.024,0.357
Brand New (Helium),Lvly,0.00736,0.714,173797,0.809,0,7,0.342,-4.34,0,0.0801,128.045,0.32
Shades Of Voices (Original Mix),PULLER,0.0286,0.691,283193,0.874,0.633,4,0.0704,-6.276,0,0.09,127.99,0.0909
In Time,CAZZETTE,0.111,0.651,191954,0.711,0.0000613,3,0.0488,-5.062,0,0.0378,125.089,0.425
Halfway There (feat. Lena Leon),Tiësto,0.000753,0.59,195000,0.888,0.00535,0,0.817,-4.151,1,0.0797,128.025,0.0715
Spirit Of Freedom,Dropgun,0.0206,0.438,161250,0.914,0.623,9,0.12,-3.919,0,0.0601,128.184,0.225
Mama Look at Me Now,Galantis,0.0259,0.59,178132,0.678,0.000022,10,0.0707,-5.48,1,0.0384,126.061,0.4
Toxic Rain - No Class Remix,Alicia Madison,0.0153,0.461,190992,0.773,0,0,0.234,-6.436,0,0.0539,131.085,0.266
The Beat,Mike Williams,0.119,0.563,162187,0.954,0.168,7,0.27,-1.835,0,0.0283,128.014,0.788
Wild Wild Son,Armin van Buuren,0.0416,0.446,213707,0.573,0,3,0.108,-5.081,1,0.0279,135.96,0.167
Waiting For Love,Avicii,0.298,0.577,230613,0.741,0,6,0.142,-3.83,0,0.0501,128.081,0.581
Shelter (Mix Cut) - Yoel Lewis Remix,Dash Berlin,0.000452,0.486,105219,0.855,0.00146,3,0.249,-4.493,0,0.0497,129.9,0.151
Like I Do,David Guetta,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,0.15
Skyline,Catiso,0.239,0.733,176260,0.791,0.784,0,0.265,-5.599,1,0.0403,128.007,0.477
Callin' - Extended Mix,Lush & Simon,0.0256,0.627,217500,0.956,0.588,8,0.125,-4.498,0,0.0719,127.984,0.392
Roads,Vargas & Lagola,0.000598,0.527,234680,0.806,0,2,0.358,-5.639,0,0.0323,131.882,0.534
Jackie Chan,Tiësto,0.339,0.742,215676,0.838,0,3,0.0595,-2.758,0,0.0476,128.022,0.694
Came Here for Love,Sigala,0.0313,0.708,202999,0.868,0,6,0.122,-3.287,1,0.0431,124.994,0.72
Kids in Love - Don Diablo Remix,Kygo,0.0623,0.653,195714,0.911,0.0000522,9,0.301,-2.979,0,0.0645,125.959,0.335
Let You Down - Chris Royal Remix,Bombs Away,0.00105,0.361,172500,0.945,0.0342,0,0.0967,-5.219,0,0.111,127.985,0.138
Mercury,Catiso,0.00379,0.732,189625,0.828,0.797,6,0.272,-5.935,0,0.0535,128.003,0.226
Different Place,STVCKS,0.0448,0.673,171712,0.943,0.00000383,10,0.101,-3.604,0,0.0481,127.999,0.0358
One Last Time,Ariana Grande,0.093,0.628,197267,0.593,0.00000165,8,0.096,-5.036,1,0.0323,125.026,0.104
I Feel The Love,Tritonal,0.0201,0.555,213120,0.813,0,0,0.165,-5.792,1,0.033,125.034,0.435
No Brainer,DJ Khaled,0.0733,0.552,260000,0.76,0,0,0.0865,-4.706,1,0.342,135.702,0.639
Sun Is Shining,Axwell /\ Ingrosso,0.0866,0.467,254653,0.757,0,2,0.0742,-3.01,1,0.0517,131.993,0.383
Breathe,Jax Jones,0.0234,0.722,207630,0.744,0.000157,11,0.143,-5.52,0,0.0363,125.985,0.686
In the Name of Love,Martin Garrix,0.109,0.501,195707,0.519,0,4,0.454,-5.88,0,0.0409,133.99,0.168
Pure Gold,oomiee,0.00164,0.64,147187,0.857,0.557,4,0.336,-8.26,1,0.266,128.058,0.645
Turning Up,ARASHI,0.0225,0.769,182633,0.817,0.00000103,1,0.244,-5.409,1,0.103,118.021,0.896
Winter Hitori feat. ASOBOiSM,Shinn Yamada,0.0489,0.787,218357,0.722,0,7,0.0956,-5.43,1,0.0395,127.952,0.52
9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,TOMORROW X TOGETHER,0.00489,0.63,211867,0.787,0,1,0.134,-4.302,1,0.103,128.997,0.466
Nobody Knows,Hiroomi Tosaka,0.0169,0.617,221233,0.885,0,8,0.326,-3.989,0,0.0375,139.95,0.768
One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,0.074,0.746,222932,0.805,0,10,0.0548,-4.499,1,0.0683,144.983,0.843
別世界,E-girls,0.194,0.695,224882,0.88,0,5,0.0898,-2.965,1,0.158,127.075,0.786
Gimme GImme,iamSHUM,0.112,0.705,230943,0.858,0,7,0.298,-3.374,1,0.0627,106.019,0.536
御伽の街,DAOKO,0.00947,0.803,203147,0.863,0.0136,1,0.0823,-4.939,1,0.0903,112.986,0.467
ボイスメモ No. 5,CHANMINA,0.0795,0.736,163040,0.666,0.0000189,8,0.332,-4.503,1,0.0417,109.958,0.22
Now & Forever (feat. SONPUB & 向井太一),香取慎吾,0.287,0.826,215140,0.569,0.000491,5,0.0449,-7.18,1,0.0473,105.014,0.555
Make A Move - Pt. 2,EMMA WAHLIN,0.617,0.837,181200,0.52,0.0182,9,0.184,-7.575,0,0.14,123.972,0.463
光線,Ghost like girlfriend,0.101,0.636,208333,0.744,0,0,0.0912,-3.799,1,0.0291,133.994,0.486
ZONE OF GOLD,Ryuji Imaichi,0.0622,0.486,195433,0.714,0,7,0.333,-6.197,1,0.115,127.41,0.496
LOVE + PARTY,CREAM,0.0403,0.789,193553,0.77,0,5,0.0988,-5.531,0,0.0553,102,0.791
WAKE ME UP,THE RAMPAGE from EXILE TRIBE,0.023,0.608,240100,0.961,0,2,0.294,-2.259,1,0.124,137.9,0.366
New Page,INTERSECTION,0.105,0.604,270904,0.733,0,2,0.25,-5.788,1,0.0348,124.885,0.399
Easy Breezy,chelmico,0.507,0.655,208376,0.993,0,2,0.392,-2.026,1,0.0862,93.021,0.62
TOTSUKA feat. サイプレス上野,ASOBOiSM,0.237,0.836,225412,0.588,0.000913,7,0.0618,-7.454,1,0.16,92.985,0.636
taste,FlowBack,0.577,0.705,223920,0.666,0,6,0.0835,-5.001,1,0.0583,127.967,0.697
I don’t wanna do,SARM,0.0127,0.567,244061,0.865,0,6,0.0546,-5.125,1,0.139,187.981,0.838
A-RA-SHI:Reborn,ARASHI,0.00588,0.718,205928,0.8,0.0000163,9,0.337,-5.715,1,0.0587,117.98,0.266
Light,SIRUP,0.0564,0.775,228371,0.673,0,9,0.111,-6.526,1,0.081,112.059,0.5
Night Ship,Yo-Sea,0.152,0.847,162827,0.512,0.000478,10,0.0746,-9.071,1,0.053,111.989,0.765
Fly me 2,eill,0.0867,0.742,217000,0.719,0,4,0.126,-6.341,0,0.0387,125.007,0.318
Not Enough,Rei Yasuda,0.0587,0.549,292587,0.847,0,5,0.102,-4.966,1,0.0483,124.01,0.149
COLORLESS,Daichi Miura,0.0826,0.425,196367,0.56,0,0,0.35,-6.395,0,0.308,168.068,0.347
New Shoes - feat.Shun Murakami,phai,0.693,0.716,232832,0.463,0.000296,9,0.121,-7.563,1,0.0337,92.023,0.342
MarudeSaturday Night,BABY-T,0.00374,0.697,214118,0.77,0,0,0.0424,-3.828,1,0.0327,102.002,0.748
FUTARI x PARTY,CREAM,0.446,0.866,184935,0.746,0,8,0.133,-6.139,0,0.0706,100.019,0.594
SUPERSTAR,真之介,0.198,0.554,193417,0.782,0,0,0.0756,-2.927,1,0.0367,155.912,0.63
Be on the Stage,KEITA,0.0615,0.684,232973,0.854,0.00000137,4,0.152,-3.625,0,0.0847,101.034,0.594
space shuttle,空音,0.0445,0.711,224333,0.934,0.00000883,11,0.0537,-0.7,1,0.0588,124.988,0.866
Amazing!,Sakurako Ohara,0.127,0.649,199440,0.856,0,8,0.0702,-2.745,1,0.181,171.884,0.892
TO-KE-TE,HAN-KUN,0.0236,0.392,214627,0.891,0,11,0.281,-2.746,0,0.059,89.952,0.45
JAM fo'freedom (SASUKE Remix),RUN THE FLOOR,0.0298,0.763,211547,0.763,0.000019,10,0.652,-4.176,0,0.0626,143.994,0.953
You're the Reason - English ver.,INTERSECTION,0.0097,0.625,198368,0.728,0,2,0.101,-5.486,1,0.03,96.009,0.101
Made In JPN,DEAN FUJIOKA,0.0462,0.621,210134,0.614,0.0000018,6,0.0452,-5.411,1,0.0539,200.012,0.727
See You Later,Chocoholic,0.0682,0.729,200712,0.646,0.000481,9,0.0484,-6.046,0,0.0452,82.49,0.543
Possible,片寄涼太,0.042,0.713,283400,0.709,0,4,0.0995,-6.451,1,0.0703,109.973,0.708
All Over You,Boys Get Hurt,0.0887,0.705,212211,0.55,0.00485,2,0.0895,-7.974,1,0.0381,94.969,0.351
Where Would You Go?,SkyLogic,0.0634,0.62,208333,0.775,0.0501,7,0.0676,-4.677,1,0.0271,107.992,0.427
Call My Name - Remix,YUTO,0.09,0.834,166523,0.823,0.000101,8,0.0561,-4.603,1,0.0716,128.006,0.872
DAYZ,AAAMYYY,0.00919,0.738,311976,0.55,0.000648,5,0.0772,-9.845,0,0.0473,110.024,0.599
Simple Things,HarukiD,0.0345,0.695,157288,0.646,0.000294,9,0.0967,-7.103,0,0.032,95.007,0.229
SUN DAY - Shinichi Osawa Remix,HIRAIDAI,0.172,0.74,264935,0.56,0,4,0.0717,-5.566,0,0.0387,111.083,0.207
SPOTLIGHT,eill,0.0269,0.638,221387,0.735,0,8,0.0603,-4.635,1,0.0873,99.964,0.628
let me know,blanchehor,0.324,0.704,220631,0.584,0.0979,6,0.0965,-7.384,0,0.026,102.987,0.752
